user_id,age,country,device,tenure_days,exp1_group,watch_time_seconds,exp2_group,clicked,exp3_group,app_opens,exp4_group,session_length_minutes
u_021299,22,US,iOS,152,treatment,248.8,control,0,control,6.6,control,10.65
u_021300,22,IN,Android,63,treatment,200.6,treatment,0,treatment,12.8,control,12.97
u_021301,28,IN,iOS,79,control,204.1,treatment,0,treatment,0.0,control,10.99
u_021302,33,ID,iOS,198,control,226.8,control,0,treatment,7.8,treatment,13.96
u_021303,20,IN,Android,76,treatment,215.6,treatment,0,control,13.2,control,3.51
u_021304,18,US,iOS,170,control,151.4,control,0,control,9.6,treatment,17.09
u_021305,16,UK,iOS,195,control,219.4,treatment,0,treatment,8.8,control,9.44
u_021306,33,US,Android,5,treatment,214.2,treatment,0,control,4.7,treatment,7.36
u_021307,17,DE,iOS,195,control,244.2,treatment,0,treatment,4.5,control,4.42
u_021308,23,US,Android,11,control,135.1,treatment,0,control,10.4,control,19.0
u_021309,18,US,iOS,243,treatment,285.0,treatment,1,control,8.3,control,9.77
u_021310,15,UK,iOS,261,treatment,169.1,treatment,0,treatment,14.0,treatment,14.17
u_021311,22,BR,Android,28,treatment,155.6,control,0,treatment,7.0,control,6.94
u_021312,18,IN,Android,166,control,207.1,control,0,treatment,13.1,control,11.12
u_021313,19,US,iOS,27,treatment,263.1,treatment,0,treatment,8.9,control,0.5
u_021314,36,DE,Android,354,control,134.8,treatment,0,treatment,11.7,control,10.67
u_021315,26,ID,Android,120,control,208.8,treatment,0,treatment,6.3,control,10.11
u_021316,29,IN,iOS,64,treatment,166.3,treatment,0,treatment,14.9,control,17.67
u_021317,28,ID,iOS,268,control,191.3,control,0,control,11.0,treatment,15.21
u_021318,23,UK,iOS,730,control,266.2,control,0,treatment,5.0,control,5.73
u_021319,21,IN,Android,385,control,123.7,control,0,control,11.1,control,13.02
u_021320,25,DE,Android,283,treatment,152.2,control,0,treatment,11.4,control,6.85
u_021321,25,US,Android,79,control,203.7,control,0,control,10.6,control,9.75
u_021322,20,DE,iOS,419,treatment,213.7,control,0,control,13.0,treatment,7.75
u_021323,24,MX,iOS,188,treatment,305.9,control,0,treatment,5.9,control,18.63
u_021324,19,FR,Android,64,control,147.6,control,0,control,4.8,control,7.77
u_021325,22,IN,Android,1,treatment,239.2,treatment,0,control,10.3,treatment,18.9
u_021326,21,UK,Android,5,control,289.6,treatment,0,control,11.6,treatment,9.85
u_021327,16,IN,iOS,47,treatment,210.5,control,0,treatment,10.1,treatment,12.5
u_021328,13,BR,Android,6,control,172.3,control,0,treatment,4.1,control,9.13
u_021329,18,US,iOS,1,control,159.0,treatment,0,control,7.8,control,6.96
u_021330,34,IN,iOS,52,treatment,151.2,control,0,treatment,12.1,control,8.61
u_021331,22,ID,iOS,113,treatment,161.9,control,0,control,6.0,control,19.57
u_021332,28,BR,iOS,9,control,305.0,control,0,treatment,11.5,control,8.18
u_021333,13,US,Android,40,treatment,254.7,treatment,0,control,8.8,control,7.9
u_021334,17,IN,iOS,4,treatment,162.6,control,0,treatment,14.7,control,4.42
u_021335,15,IN,iOS,49,treatment,203.4,treatment,0,control,9.8,control,6.46
u_021336,22,ID,Android,107,control,180.0,treatment,0,control,11.8,control,4.6
u_021337,38,US,iOS,443,control,172.5,control,0,treatment,13.9,treatment,6.31
u_021338,26,IN,Android,175,treatment,241.7,control,0,control,2.8,treatment,11.97
u_021339,34,DE,iOS,363,treatment,198.4,treatment,0,control,6.5,treatment,13.7
u_021340,22,US,Android,164,control,143.8,treatment,0,treatment,12.4,control,18.1
u_021341,32,ID,Android,165,treatment,278.1,control,0,control,8.3,control,7.0
u_021342,36,US,iOS,64,control,161.9,control,0,control,11.7,treatment,17.42
u_021343,23,IN,iOS,44,control,173.2,control,0,control,10.0,control,13.23
u_021344,20,DE,Android,339,control,186.5,treatment,0,treatment,4.9,control,9.76
u_021345,16,IN,iOS,288,control,191.0,treatment,0,control,4.8,control,13.03
u_021346,22,IN,Android,191,treatment,152.7,treatment,0,control,4.8,treatment,18.21
u_021347,24,US,iOS,49,control,171.0,control,0,treatment,10.8,control,10.09
u_021348,36,UK,Android,375,treatment,255.7,control,0,treatment,7.0,treatment,5.48
u_021349,16,US,iOS,460,control,227.4,treatment,0,treatment,10.5,control,11.58
u_021350,24,BR,Android,730,treatment,88.6,treatment,0,treatment,6.2,control,8.0
u_021351,13,IN,Android,248,control,92.3,control,1,control,9.1,treatment,20.03
u_021352,21,UK,iOS,47,treatment,142.1,treatment,0,control,7.0,control,7.58
u_021353,25,FR,iOS,275,control,78.7,control,0,control,7.5,treatment,0.67
u_021354,27,US,Android,92,treatment,120.9,control,0,control,9.7,control,6.46
u_021355,27,MX,Android,210,treatment,207.2,treatment,0,treatment,7.3,control,9.52
u_021356,26,US,iOS,648,treatment,134.2,control,0,treatment,7.1,treatment,7.93
u_021357,27,DE,Android,47,control,202.3,control,0,treatment,7.1,control,0.77
u_021358,24,IN,iOS,74,treatment,195.3,treatment,0,control,8.7,treatment,16.2
u_021359,17,MX,iOS,245,control,106.1,treatment,0,control,9.4,treatment,9.36
u_021360,13,ID,iOS,14,treatment,236.6,control,0,treatment,11.2,treatment,6.7
u_021361,20,BR,iOS,43,control,121.5,control,0,treatment,6.9,control,5.49
u_021362,23,IN,Android,112,control,228.3,control,0,treatment,12.6,control,14.21
u_021363,31,ID,Android,132,treatment,208.7,treatment,0,treatment,8.4,control,3.1
u_021364,23,DE,Android,22,treatment,216.6,control,0,treatment,12.9,treatment,1.97
u_021365,22,IN,Android,499,control,174.0,control,0,control,5.3,treatment,1.57
u_021366,26,IN,Android,179,control,209.4,control,0,control,8.9,control,14.31
u_021367,22,US,Android,162,control,139.9,control,0,treatment,4.9,treatment,7.84
u_021368,28,DE,iOS,45,treatment,218.6,treatment,0,treatment,9.6,control,10.06
u_021369,35,UK,Android,199,treatment,275.6,treatment,0,control,3.2,treatment,2.52
u_021370,37,US,Android,33,control,169.8,control,0,control,8.6,treatment,14.56
u_021371,24,US,iOS,155,control,180.2,treatment,0,treatment,12.2,control,9.4
u_021372,26,MX,iOS,730,control,147.7,treatment,0,control,2.2,control,6.81
u_021373,33,ID,iOS,63,control,258.1,treatment,0,treatment,11.5,treatment,12.84
u_021374,23,US,Android,155,treatment,96.5,control,0,treatment,5.4,control,12.47
u_021375,28,IN,iOS,1,treatment,164.7,treatment,0,treatment,5.3,control,6.31
u_021376,17,US,Android,364,control,273.4,control,0,treatment,10.5,treatment,17.54
u_021377,22,IN,Android,325,treatment,257.7,treatment,0,treatment,14.0,control,7.13
u_021378,30,MX,iOS,730,control,181.6,control,0,control,12.1,control,12.63
u_021379,19,US,Android,162,treatment,121.5,control,0,control,14.7,treatment,9.52
u_021380,23,US,iOS,56,control,242.7,treatment,0,treatment,7.3,control,5.2
u_021381,14,US,Android,414,control,170.3,control,0,treatment,12.0,treatment,8.93
u_021382,36,IN,Android,301,control,211.9,treatment,0,control,1.4,treatment,9.26
u_021383,31,US,iOS,17,control,261.7,treatment,0,treatment,10.2,control,14.76
u_021384,25,ID,Android,293,control,263.7,treatment,0,control,6.4,control,10.6
u_021385,27,MX,iOS,14,treatment,218.0,control,0,treatment,11.1,treatment,6.25
u_021386,26,US,iOS,148,control,168.9,control,0,treatment,4.0,control,5.88
u_021387,32,UK,iOS,51,control,230.6,treatment,1,control,4.9,treatment,9.19
u_021388,20,BR,iOS,679,control,130.3,control,0,treatment,13.5,control,15.67
u_021389,28,MX,Android,68,treatment,105.0,treatment,0,treatment,7.1,control,6.09
u_021390,30,FR,Android,53,control,246.7,control,0,control,8.3,treatment,16.76
u_021391,31,UK,iOS,96,control,205.5,control,0,control,10.1,treatment,12.99
u_021392,13,DE,Android,478,control,108.4,control,0,control,12.5,treatment,13.21
u_021393,20,US,Android,114,treatment,155.9,treatment,0,treatment,11.6,control,7.96
u_021394,17,US,iOS,61,control,129.7,treatment,0,control,8.2,control,14.72
u_021395,24,MX,Android,424,treatment,243.7,treatment,0,control,11.0,control,13.73
u_021396,13,IN,Android,406,treatment,205.3,treatment,0,control,7.8,treatment,10.11
u_021397,13,US,Android,146,control,278.4,control,0,treatment,8.3,control,9.96
u_021398,37,US,iOS,2,treatment,303.6,treatment,0,control,11.6,control,5.4
u_021399,27,US,iOS,33,control,288.6,control,0,treatment,4.9,control,15.24
u_021400,24,UK,iOS,151,treatment,259.7,treatment,0,control,4.0,control,17.01
u_021401,26,ID,Android,49,control,227.4,treatment,0,control,6.1,control,14.83
u_021402,24,ID,Android,147,treatment,234.9,control,0,treatment,10.5,treatment,10.85
u_021403,29,FR,Android,16,treatment,216.7,treatment,0,control,12.7,control,4.95
u_021404,20,BR,iOS,142,control,244.5,treatment,0,control,4.1,control,11.79
u_021405,25,US,Android,145,control,219.1,control,0,treatment,6.8,treatment,13.19
u_021406,25,FR,Android,386,treatment,218.0,treatment,0,control,5.8,control,10.13
u_021407,17,ID,Android,103,control,174.1,control,0,control,11.5,treatment,1.99
u_021408,31,IN,Android,171,treatment,122.5,treatment,0,control,4.3,treatment,12.91
u_021409,21,US,iOS,30,treatment,233.1,treatment,0,treatment,1.4,control,7.4
u_021410,30,US,Android,377,treatment,143.8,control,0,control,9.1,control,6.84
u_021411,24,FR,Android,60,control,141.6,control,0,control,7.0,control,10.82
u_021412,33,IN,Android,302,control,104.3,control,0,treatment,7.1,treatment,12.47
u_021413,17,IN,Android,727,treatment,180.1,treatment,0,treatment,8.6,treatment,8.73
u_021414,17,DE,Android,153,treatment,178.7,control,0,treatment,8.7,control,22.25
u_021415,18,FR,Android,20,treatment,183.1,treatment,0,control,6.1,control,13.8
u_021416,24,US,Android,79,control,94.4,treatment,0,control,9.4,control,16.7
u_021417,33,FR,iOS,151,treatment,262.5,treatment,0,control,5.5,control,7.15
u_021418,33,US,Android,101,control,133.0,control,0,treatment,8.2,treatment,9.15
u_021419,13,DE,iOS,246,control,67.2,treatment,0,control,5.8,control,8.18
u_021420,25,FR,iOS,575,control,162.1,control,0,control,5.0,treatment,7.2
u_021421,13,BR,iOS,33,control,200.0,control,0,treatment,9.1,treatment,10.35
u_021422,28,BR,Android,148,control,198.6,control,0,treatment,5.9,treatment,11.6
u_021423,30,ID,iOS,66,control,188.1,treatment,0,treatment,12.8,treatment,7.16
u_021424,23,IN,iOS,73,control,172.6,treatment,0,treatment,8.2,treatment,6.94
u_021425,24,US,iOS,83,control,143.0,treatment,0,treatment,6.1,control,6.01
u_021426,24,US,Android,145,treatment,238.4,treatment,0,treatment,5.1,control,16.42
u_021427,19,DE,Android,40,treatment,322.1,treatment,1,treatment,6.3,control,11.44
u_021428,26,IN,iOS,515,treatment,191.7,treatment,0,treatment,8.4,control,0.63
u_021429,22,ID,Android,232,treatment,145.5,treatment,0,control,6.7,control,6.83
u_021430,29,UK,iOS,14,control,247.6,treatment,0,treatment,13.6,control,13.41
u_021431,23,MX,iOS,76,treatment,138.8,control,0,treatment,3.9,control,2.48
u_021432,18,UK,iOS,178,control,66.4,control,1,control,7.3,control,14.83
u_021433,14,US,Android,465,control,284.0,treatment,0,treatment,5.6,control,8.67
u_021434,13,UK,iOS,108,control,196.2,control,0,control,3.9,control,9.0
u_021435,31,DE,Android,64,treatment,280.2,control,0,control,4.2,control,15.96
u_021436,21,DE,Android,153,treatment,177.6,treatment,0,control,6.2,control,4.28
u_021437,26,FR,Android,50,control,179.2,treatment,0,control,9.1,control,1.07
u_021438,34,IN,Android,58,control,221.5,control,0,treatment,13.5,control,7.95
u_021439,20,FR,Android,158,control,204.5,control,0,treatment,4.6,control,4.89
u_021440,20,IN,iOS,34,control,124.0,control,0,control,14.8,control,14.18
u_021441,23,US,iOS,44,control,130.9,treatment,0,treatment,10.6,control,16.75
u_021442,24,IN,iOS,299,control,198.7,treatment,0,control,8.6,control,9.94
u_021443,35,DE,Android,134,treatment,234.7,control,0,control,5.1,treatment,13.19
u_021444,33,MX,Android,33,control,119.5,treatment,0,control,16.2,control,8.3
u_021445,27,IN,Android,13,treatment,169.0,treatment,0,control,3.5,treatment,4.65
u_021446,32,US,iOS,1,treatment,145.3,treatment,0,treatment,5.1,treatment,10.34
u_021447,22,BR,Android,1,control,110.6,control,0,control,14.6,control,9.16
u_021448,25,FR,iOS,252,control,182.8,treatment,0,control,8.6,control,21.39
u_021449,22,US,Android,93,control,138.2,control,0,control,4.2,treatment,19.81
u_021450,16,MX,Android,22,treatment,231.8,control,0,control,12.9,treatment,10.47
u_021451,31,US,iOS,110,control,240.3,control,0,control,12.6,treatment,9.99
u_021452,27,DE,iOS,438,control,230.6,treatment,0,treatment,12.0,control,16.18
u_021453,24,ID,Android,92,treatment,225.6,control,0,control,7.6,treatment,12.55
u_021454,23,US,Android,4,treatment,103.4,control,0,control,6.1,control,0.65
u_021455,14,US,Android,42,treatment,232.7,treatment,0,control,7.6,treatment,1.52
u_021456,18,FR,iOS,169,control,244.9,control,0,treatment,14.3,control,0.88
u_021457,26,IN,iOS,49,treatment,263.4,control,0,control,14.1,control,6.73
u_021458,20,IN,Android,518,treatment,131.4,treatment,0,treatment,12.6,treatment,15.56
u_021459,22,US,Android,345,control,184.8,treatment,0,control,8.5,treatment,17.77
u_021460,23,US,iOS,222,treatment,198.2,treatment,0,control,12.3,treatment,5.03
u_021461,19,ID,Android,58,treatment,278.7,treatment,0,control,14.5,control,7.04
u_021462,18,MX,Android,15,control,262.0,control,0,control,2.8,treatment,4.23
u_021463,14,DE,iOS,277,control,121.2,control,1,treatment,9.6,treatment,0.52
u_021464,23,IN,Android,39,treatment,189.2,control,1,control,4.8,control,9.67
u_021465,27,UK,iOS,285,treatment,134.2,treatment,0,treatment,9.3,treatment,15.65
u_021466,14,BR,iOS,297,control,151.9,treatment,0,treatment,10.4,control,3.97
u_021467,23,BR,Android,244,control,118.6,treatment,0,treatment,7.4,treatment,15.38
u_021468,25,US,iOS,16,control,191.6,treatment,0,control,8.6,treatment,5.3
u_021469,18,FR,iOS,65,control,131.7,control,0,treatment,11.2,control,13.13
u_021470,32,BR,iOS,16,treatment,256.6,treatment,0,control,5.4,treatment,11.39
u_021471,21,US,iOS,161,treatment,89.3,treatment,0,control,6.1,treatment,14.53
u_021472,23,FR,iOS,295,control,205.6,treatment,0,treatment,10.7,treatment,14.1
u_021473,23,FR,Android,220,treatment,229.8,control,0,treatment,12.5,control,16.48
u_021474,13,FR,iOS,377,control,110.2,control,0,control,7.4,treatment,7.7
u_021475,30,DE,Android,1,treatment,177.8,control,0,control,3.9,control,1.01
u_021476,18,US,Android,730,control,42.8,control,0,control,6.8,treatment,7.51
u_021477,22,FR,Android,21,control,261.2,control,0,control,12.1,control,12.54
u_021478,27,MX,Android,9,treatment,146.3,control,0,control,10.0,treatment,5.57
u_021479,32,BR,Android,145,treatment,243.6,control,0,control,11.8,treatment,10.17
u_021480,17,FR,iOS,25,control,199.9,treatment,0,control,7.8,control,15.95
u_021481,21,IN,Android,12,treatment,267.5,treatment,0,treatment,6.5,control,8.36
u_021482,32,FR,iOS,34,treatment,205.5,control,0,treatment,11.2,control,9.42
u_021483,26,BR,Android,140,control,160.0,treatment,0,treatment,9.0,control,16.36
u_021484,28,BR,iOS,279,control,53.3,treatment,0,control,6.2,control,4.4
u_021485,17,BR,iOS,133,treatment,200.0,control,0,control,6.7,control,9.94
u_021486,21,MX,Android,38,treatment,158.9,control,0,control,7.4,treatment,15.8
u_021487,22,IN,iOS,166,treatment,165.6,control,0,treatment,11.5,treatment,14.38
u_021488,18,FR,iOS,43,treatment,266.1,control,1,treatment,7.9,control,8.48
u_021489,13,US,Android,224,control,215.9,control,0,treatment,8.3,control,9.15
u_021490,20,DE,iOS,40,control,128.0,treatment,0,treatment,11.8,control,24.55
u_021491,32,ID,Android,54,control,178.2,control,0,treatment,10.0,treatment,7.16
u_021492,24,DE,iOS,367,treatment,192.2,treatment,0,treatment,9.2,treatment,8.46
u_021493,32,IN,iOS,1,control,233.7,treatment,0,treatment,6.2,treatment,9.02
u_021494,25,MX,iOS,423,control,249.0,control,0,control,8.9,treatment,6.5
u_021495,19,BR,Android,305,control,162.6,treatment,0,control,4.3,treatment,17.97
u_021496,31,DE,Android,415,treatment,167.4,treatment,0,control,7.7,control,4.29
u_021497,25,UK,Android,28,control,188.6,control,0,treatment,5.2,control,5.83
u_021498,29,DE,iOS,42,treatment,131.6,treatment,0,treatment,15.6,treatment,4.09
u_021499,17,FR,iOS,31,treatment,234.0,control,0,treatment,6.8,treatment,8.16
u_021500,30,IN,Android,55,treatment,166.2,control,0,treatment,10.4,control,10.37
u_021501,30,IN,Android,31,control,173.7,treatment,0,control,12.8,treatment,7.73
u_021502,25,BR,iOS,205,treatment,131.4,treatment,0,control,8.2,treatment,11.77
u_021503,19,US,iOS,725,control,111.8,control,0,control,10.1,control,12.79
u_021504,23,IN,Android,197,control,196.0,treatment,0,treatment,5.8,control,8.07
u_021505,27,DE,iOS,486,treatment,257.3,control,0,treatment,7.1,control,11.7
u_021506,25,IN,iOS,107,treatment,125.0,control,0,treatment,14.3,treatment,11.2
u_021507,27,ID,iOS,1,control,285.9,treatment,0,control,7.1,control,7.72
u_021508,30,BR,iOS,102,control,217.3,control,0,treatment,4.3,control,5.59
u_021509,20,UK,Android,183,treatment,206.9,treatment,0,treatment,6.2,control,11.08
u_021510,17,IN,Android,13,treatment,189.5,control,0,control,5.0,control,13.09
u_021511,23,DE,Android,404,treatment,169.9,treatment,0,control,9.7,control,14.39
u_021512,22,BR,Android,10,treatment,237.0,control,0,treatment,13.9,treatment,8.46
u_021513,28,ID,iOS,204,control,184.9,control,1,control,11.6,control,6.27
u_021514,17,MX,Android,38,treatment,159.9,treatment,0,treatment,13.2,treatment,10.2
u_021515,30,US,Android,89,control,111.5,treatment,0,control,7.3,control,8.04
u_021516,32,US,iOS,41,treatment,347.1,treatment,0,treatment,8.1,treatment,5.96
u_021517,24,US,iOS,8,control,278.1,treatment,0,treatment,4.9,treatment,18.61
u_021518,24,US,iOS,184,control,181.9,treatment,0,treatment,9.9,treatment,18.83
u_021519,19,MX,Android,11,treatment,180.1,control,0,control,9.2,control,15.41
u_021520,20,IN,iOS,69,control,171.0,control,0,treatment,6.7,control,1.4
u_021521,21,US,iOS,94,control,287.6,control,0,control,4.7,treatment,10.01
u_021522,32,IN,iOS,43,control,183.4,control,0,treatment,10.6,control,4.42
u_021523,23,MX,Android,190,control,109.3,control,0,treatment,8.0,treatment,14.53
u_021524,16,US,iOS,154,treatment,108.3,control,0,control,12.1,treatment,16.01
u_021525,25,UK,iOS,178,control,140.5,treatment,1,control,4.8,control,18.22
u_021526,28,US,Android,151,treatment,202.3,control,0,control,7.9,control,10.41
u_021527,23,BR,Android,418,treatment,186.7,control,0,treatment,7.1,treatment,15.39
u_021528,32,US,iOS,368,control,202.6,treatment,0,treatment,8.9,treatment,6.83
u_021529,28,MX,iOS,92,control,77.8,control,0,control,10.7,treatment,8.53
u_021530,17,US,Android,71,treatment,101.2,control,0,treatment,11.3,control,14.48
u_021531,20,US,iOS,454,treatment,224.1,control,0,treatment,6.8,control,7.47
u_021532,25,DE,iOS,94,treatment,263.9,treatment,0,control,6.9,control,13.56
u_021533,14,UK,iOS,50,treatment,86.8,treatment,0,treatment,7.2,control,8.6
u_021534,26,IN,Android,162,control,144.3,control,0,control,9.7,treatment,6.18
u_021535,13,US,iOS,158,treatment,211.9,treatment,0,treatment,4.7,control,20.98
u_021536,30,IN,Android,7,treatment,174.8,treatment,0,treatment,3.8,control,9.09
u_021537,29,US,Android,166,treatment,169.5,control,0,treatment,9.2,treatment,6.47
